"","baseMean","log2FoldChange","lfcSE","stat","pvalue"
"NT5DC1",356.660240239082,0.000731839473567802,0.142172996701124,0.00514752794517141,0.995892885063989
"NT5DC2",4773.07461024629,0.0252284754592936,0.121828811487425,0.207081355808004,0.83594632241757
"NT5DC3",1030.13141821661,0.109856473363478,0.148226297938585,0.74114023551337,0.458608415817153
"NT5E",3080.32641854908,0.0852767488417374,0.172989446238881,0.492959256739737,0.622041376089095
"NT5M",451.604720967893,0.17899755950377,0.109043263522169,1.64152790114703,0.100687880206029
"NTAN1",953.098453823033,0.0843257469161214,0.0867361037333488,0.972210455468031,0.330945860146596
"NTF3",4.41101561272839,-0.189293157788274,0.418164322703211,-0.452676489865501,0.650781711090534
"NTF4",4.40632504059784,0.406057333485207,0.316733127964192,1.28201724933274,0.199836595314483
"NTHL1",820.739922827236,0.138883775823212,0.0914482684206486,1.51871411259934,0.128834472737531
"NTM",1955.23509299922,0.318007407588482,0.135676585500646,2.34386358128807,0.0190851505639491
"NTN1",4417.03475061767,-0.10446486451062,0.138912562754995,-0.752018841484254,0.452039728147436
"NTN3",22.862347800025,0.01352583598266,0.167912278274711,0.0805529894635292,0.935797453620487
"NTN4",455.529260573774,-0.711416894173046,0.225102104962531,-3.1604186655272,0.0015754258342627
"NTN5",25.961349608083,-0.160991770187848,0.181718871850894,-0.885938639988621,0.375650592894348
"NTNG1",448.276607911479,0.0179948012884763,0.205568712327345,0.0875366736734803,0.930244935923491
"NTNG2",472.485622881509,0.373010209935871,0.170605437460779,2.18639109917949,0.0287870042513948
"NTPCR",1874.27173048307,0.10258116983286,0.112022547942295,0.915718948703985,0.359814323884522
"NTRK1",68.0011774751502,0.297817238548124,0.206607451481164,1.44146416991778,0.149453592754158
"NTRK2",26296.9242782851,-0.281536967271062,0.198065747751093,-1.42143187536325,0.155191245317475
"NTRK3",2132.72941730071,0.245503838712483,0.141000266720803,1.74115868304426,0.081655767322889
"NTS",10.5335210766949,0.129916902914855,0.433696525134456,0.299557168170941,0.764514959376898
"NTSR1",46.0244794186754,-0.0463093114451703,0.272379799681172,-0.170017422361631,0.864996435062468
"NTSR2",457.843536031403,0.523808687419777,0.269529716640007,1.94341720070664,0.0519657706588655
"NUAK1",1068.13238836582,0.157654029266846,0.113521581718282,1.38875821566761,0.164906285101006
"NUAK2",346.77547615003,-0.198081490712317,0.15238310606869,-1.29989141068583,0.193638189393966
"NUB1",3082.4872014296,0.0580855293482248,0.0620559075243471,0.93601933587766,0.349263232325138
"NUBP1",933.223118011035,0.013743476712908,0.0545045099400819,0.252153018677106,0.800922790583956
"NUBP2",2938.86181298424,0.134833824507405,0.0875490387950399,1.54009485841487,0.123537232892503
"NUBPL",438.378552700072,-0.0949916427112128,0.0550174603151594,-1.7265726583355,0.0842444398557007
"NUCB1",13281.3974018005,0.0699238380525332,0.079436401323301,0.880249317538288,0.378724262092714
"NUCB2",1536.72930137696,-0.0614901136675445,0.0864821354232125,-0.711015209865414,0.477074810603895
"NUCKS1",15721.3570463186,-0.123460065602746,0.0662629898685501,-1.86318283928422,0.0624365464230646
"NUDC",4554.34815854974,-0.0189551003644331,0.0599899246703504,-0.315971398007131,0.752024217885456
"NUDCD1",797.364293964093,-0.124081334331449,0.0741121866924491,-1.67423658468427,0.0940841120672706
"NUDCD2",1600.63673874679,-0.0558185867262434,0.0846456941725292,-0.659437993531852,0.509614551286039
"NUDCD3",7290.40103164334,0.135633354628142,0.0641229402215647,2.11520797641977,0.0344122254191932
"NUDT1",1172.71591441675,0.210520921900769,0.0931520761354028,2.25997026190551,0.0238230965601815
"NUDT10",441.428438564272,-0.0569569761637017,0.163986960790705,-0.347326250142506,0.728346232096913
"NUDT11",1215.72843376794,-0.0477109391655551,0.144162302074003,-0.330952950106635,0.740680025044203
"NUDT12",964.949510251115,-0.109660464094944,0.106992058725131,-1.02494021894343,0.305391395948021
"NUDT13",100.458780039969,0.111439959018452,0.109806649727097,1.01487441148067,0.310165697216318
"NUDT14",559.835660341712,0.231317863081066,0.138042061466432,1.67570565539052,0.0937958615393876
"NUDT15",509.988988224908,0.0629557288996377,0.0767440202783035,0.820333996985509,0.412025730677286
"NUDT16",2788.69541075465,-0.0538090494136259,0.0978305034429907,-0.55002322915554,0.582303441086172
"NUDT16L1",2633.64342194677,0.134963386194046,0.0992093481165226,1.36038980959264,0.173706601507151
"NUDT16P1",70.3286377921916,0.012642028272403,0.142922593219767,0.0884536726321765,0.929516103835108
"NUDT17",214.776400473815,-0.0135599617820984,0.0904158138718693,-0.149973342067291,0.880785647308479
"NUDT18",278.454569929133,0.0547299305527726,0.107743250822421,0.507966207952802,0.611477041688386
"NUDT19",563.470428284586,0.0581598969013163,0.0739098486812079,0.786903206258409,0.431338530470554
"NUDT2",970.214550209605,0.127065620051446,0.120378432020571,1.0555513800822,0.291173223787719
"NUDT21",4335.77667649541,-0.182027616615053,0.0643644617804129,-2.8280764195009,0.00468286264791243
"NUDT22",1218.86024571184,0.0327551206601805,0.0795519676669184,0.411744946364183,0.68052637731224
"NUDT3",242.076761060636,0.112685811897635,0.0784386491170527,1.43661081834129,0.150828607914221
"NUDT4",185.620224903366,-0.156888006509939,0.125687248371665,-1.24824123801335,0.21194272627899
"NUDT5",1180.38563098638,-0.104559561039886,0.0743510649883833,-1.40629540486371,0.15963642407823
"NUDT6",164.085047864099,0.132451852749307,0.0885215015995505,1.49626757743544,0.13458394059471
"NUDT7",178.459563220936,-0.038920037026234,0.159323314810466,-0.244283374800067,0.807011358495623
"NUDT8",149.777192479233,0.110195720880491,0.120425369975396,0.915054036396193,0.360163263048925
"NUDT9",1449.16939989101,0.0195219298636385,0.0486462822533412,0.401303634303886,0.688196588176211
"NUDT9P1",11.6865861187785,0.00419799870687899,0.162279918476649,0.0258688736492252,0.979361926963938
"NUF2",660.379315647105,-0.192390317973342,0.154202747345816,-1.24764520272708,0.212161016918897
"NUFIP1",467.364513981423,-0.0466667191044314,0.0754676909179891,-0.618366860530346,0.536333537629988
"NUFIP2",3583.12995965486,-0.13356821104587,0.0701081120652836,-1.90517483799155,0.056757347836293
"NUMA1",9477.25491393779,-0.0656170639367352,0.103167557271425,-0.636024208309036,0.524760643520512
"NUMB",1994.88988083997,-0.0521638754103647,0.0623140984881449,-0.837111932547475,0.402529653722708
"NUMBL",2985.11858021723,0.00406748050790068,0.106974187955088,0.0380230089674378,0.969669336787716
"NUP107",1690.02666105417,0.164655432244221,0.124581095645133,1.32167269353,0.186277165311508
"NUP133",2746.84839113181,-0.0763499048205399,0.059162196316227,-1.2905184319467,0.196870716382982
"NUP153",2150.61560133202,-0.17940174688458,0.079443279516101,-2.25823692044612,0.0239308926027823
"NUP155",834.634455767919,-0.0353696895772916,0.0789652265299628,-0.447914748447797,0.654214723973802
"NUP160",2515.38806732594,-0.0845917031065748,0.0653119309928125,-1.29519525484377,0.195252881340725
"NUP188",3499.98500078308,-0.0925630108723117,0.0955413963530182,-0.968826230362998,0.332631896890022
"NUP205",3473.33999245163,-0.00869233014397188,0.0710767779698499,-0.122294937843962,0.902665440922896
"NUP210",2221.40342561406,0.104481379446177,0.135320377245155,0.772103814467587,0.440052943194962
"NUP210L",13.2508541428456,0.211187699336136,0.203393894272399,1.03831877594761,0.299121670169464
"NUP210P1",0.778337559465494,0.261231995254456,0.312388732638828,0.836240132759469,0.403019825081938
"NUP214",2717.74721935019,-0.0456567278470997,0.0790243011736497,-0.577755540625062,0.563429175499278
"NUP35",731.346419982085,-0.0498833274661711,0.0801450222987825,-0.622413295740375,0.533670140028229
"NUP37",744.437515059721,0.0084871864165433,0.0875500023159731,0.0969410187553457,0.922773233934035
"NUP43",1435.7553261635,-0.0223051481215523,0.0677960196871538,-0.329003800289161,0.742152815585576
"NUP50",1700.1299920167,-0.0380858723524859,0.077069670982476,-0.494174580830192,0.621182889970816
"NUP54",1597.23143382944,-0.0310978992661069,0.0584551206947752,-0.531996151859567,0.594728660726994
"NUP62",3614.11270225632,-0.00464901438650599,0.0644934056149015,-0.0720851123022696,0.942534174062696
"NUP62CL",22.4893612083345,-0.42180627839706,0.284992429450681,-1.48006134482269,0.138856876279699
"NUP85",1752.66749298672,-0.0360242944758814,0.0555569829867185,-0.648420640200952,0.516712924138362
"NUP88",1547.04036611442,-0.0434834067233814,0.0705790228413183,-0.61609533502815,0.537831600769509
"NUP93",2289.33554689695,-0.0444210495666154,0.0719847558585072,-0.617089674568447,0.537175578850506
"NUP98",2916.98315949095,-0.019123007452624,0.051939774065192,-0.368176562120232,0.712741585501134
"NUPL1",1434.94639563383,-0.0451799653049563,0.0739920453631453,-0.610605708805828,0.541460642410012
"NUPL2",1573.76506391011,-0.0320392296359504,0.0723168468642257,-0.443039637722366,0.657737064553031
"NUPR1",2513.60800724382,-0.163616614675639,0.141984030109398,-1.15235927976951,0.249173466662424
"NUS1",1353.68752758041,-0.101123252023662,0.0712642563473656,-1.41898978824326,0.155901993239146
"NUSAP1",2420.42046244505,0.0405755315501478,0.144808798469759,0.280200733511516,0.779323503941194
"NUTF2",3398.01692727449,0.0363947835474782,0.0800670874475268,0.454553608826224,0.64943041613641
"NVL",1025.24545812477,-0.00219636633220485,0.0577055996527315,-0.0380615805991523,0.969638583339785
"NWD1",423.512940815381,0.35566025550283,0.219003729699976,1.62399177397603,0.104377564183759
"NXF1",3418.87674196045,0.00511350548109058,0.0560340496932104,0.0912571107940139,0.927288296362513
"NXF3",12.8025835286525,-0.155202151506158,0.199072629684005,-0.779625766497968,0.43561118492313
"NXF4",5.70193447250488,0.105474975447259,0.289075161789798,0.3648704191471,0.715208136365423
"NXF5",5.49453153049851,-0.347478365395209,0.200355755901083,-1.73430687744634,0.0828636478568369
"NXN",865.918910786067,0.14927859855244,0.14424868468582,1.03486973817179,0.300729748920358
"NXNL1",3.44389698246568,0.540244560804899,0.202471823519879,2.66824564234666,0.0076248488398013
"NXNL2",11.2205661824121,0.363635307267851,0.249595866731521,1.45689635020678,0.145144993686653
"NXPH1",1062.21221789944,0.0374731509464008,0.250020176828693,0.14988050733232,0.880858890879371
"NXPH2",68.4026644907102,0.213822466288665,0.28264742627832,0.756498897244922,0.449350133324684
"NXPH3",791.083816372082,-0.00542946380877272,0.178670730743889,-0.030388098745482,0.975757536299058
"NXPH4",546.121280717817,-0.143223981830588,0.205593396265681,-0.696637073135873,0.486029948659702
"NXT1",1310.69116770332,0.0520216830294928,0.113519476081021,0.458262183947748,0.646764089194022
"NXT2",1132.08448558646,-0.186515886129564,0.116286306589453,-1.60393679703025,0.108727984800804
"NYAP1",677.299764166267,0.0300677691627547,0.138716901294358,0.216756349674729,0.828398231088522
"NYAP2",9.94179718796901,0.728411450863378,0.306859390020059,2.3737629499158,0.0176078507226455
"NYNRIN",750.866062557878,0.100390581611121,0.139084570083156,0.721795246957291,0.47042037213439
"NYX",2.89640391213647,0.4008214388458,0.235737363242299,1.7002881229049,0.0890767434016074
"O3FAR1",99.3990057695657,0.106902952517575,0.148341141245881,0.72065612829808,0.471121111147805
"OAF",1252.24521235333,0.0159492784099477,0.164024707538395,0.0972370483039225,0.922538147140738
"OAS1",2123.81383139813,0.157984420540898,0.22150874968503,0.71321977468403,0.475709771583784
"OAS2",2088.14709407101,0.170703274440485,0.208910844049696,0.817110644576581,0.413865200378287
"OAS3",3710.49184103158,0.177512066681235,0.192974598707614,0.919872707962942,0.357639282454794
"OASL",419.512532188392,0.144144518852869,0.232084199971938,0.62108716952855,0.534542270708262
"OAT",2701.5797658527,0.0765222884979947,0.0776521613814846,0.985449562982039,0.324403294509198
"OAZ1",26186.4339017023,0.0504703928914232,0.0961498025786533,0.524914160381525,0.599642865111531
"OAZ2",5965.68426331326,0.00943849991440648,0.0531289977227677,0.17765251216779,0.858995881682767
"OAZ3",97.1348036208039,0.110301952347826,0.0898897626136208,1.22708024963804,0.219792430296505
"OBFC1",641.002748252673,-0.0455951330632041,0.0789572179256691,-0.577466307211175,0.563624492811452
"OBFC2A",332.9490014399,-0.113131534478055,0.164173733618333,-0.689096434518939,0.490762583621985
"OBFC2B",2145.64388804872,0.0584574360896361,0.0770851077046183,0.758349282116056,0.448241911671159
"OBP2A",5.15610529997204,0.294610429976212,0.335057872048406,0.879282221232663,0.379248273166207
"OBP2B",1.73872921921462,0.514591869308304,0.307585815259859,1.67300260213092,0.0943267837805953
"OBSCN",253.404988428696,0.115305641607234,0.189791506678573,0.607538470109274,0.543493620393816
"OBSL1",6006.87576360533,0.0566202652608553,0.0907040317160301,0.624230965147372,0.532475913810737
"OC90",1.81591367220963,-0.195640696366644,0.27580033048576,-0.709356279675473,0.478103411602508
"OCA2",9.81229368876793,0.637283234561128,0.258002984726745,2.47006148101769,0.013508983255364
"OCEL1",575.365222148482,0.111908769460234,0.0864325346037044,1.29475283784444,0.195405506143047
"OCIAD1",6868.60848116923,-0.0683810125086877,0.0665704359653995,-1.02719790725464,0.304327283344073
"OCIAD2",2991.81308558475,-0.0512440706665749,0.219059253353874,-0.233927897963725,0.815040954570312
"OCLM",6.00018229884871,-0.19905970968667,0.187711188712495,-1.06045734967646,0.288936583435609
"OCLN",96.8503602297045,0.0522916545955165,0.133099098982697,0.392877600188072,0.694409886517682
"OCM",10.052059724316,0.161910219132362,0.158894879230276,1.01897694826097,0.30821391041501
"OCM2",1.94122552898307,0.146298842251679,0.210363448245301,0.69545752112355,0.486768623402366
"OCRL",2136.58799872499,-0.0807885819418794,0.0623564531184413,-1.29559296434689,0.195115754334467
"ODAM",1.00226014659983,-0.0978554755603433,0.468551581435556,-0.208846751216872,0.834567873778371
"ODC1",9545.42547176821,0.0318434068432904,0.107951385595135,0.294979139616764,0.768009815234487
"ODF1",1.54542098337267,-0.268067768675516,0.266996130334167,-1.00401368491749,0.315372017425208
"ODF2",2082.79736858672,-0.0286903368807845,0.0815626276890657,-0.351758368920606,0.725019482384503
"ODF2L",429.529842357284,-0.119135177988719,0.104581417098468,-1.13916201648471,0.254635584882094
"ODF3",0.947810189807858,0.306194127574491,0.323714914082483,0.945875874895505,0.344211899774244
"ODF3B",282.375404521108,-0.181169226360129,0.188516976609867,-0.961023402868679,0.336540400877687
"ODF3L1",15.1892457709022,-0.140647941618588,0.169043837093635,-0.832020522231055,0.405397360831577
"ODF3L2",15.0760249221821,-0.298150663919371,0.157152576022538,-1.89720506952818,0.0578008780361139
"ODF4",1.38615804470384,-0.175539064321573,0.255015240122365,-0.688347348328452,0.491234071675319
"ODZ1",873.648108639976,-0.0677148125212265,0.212177469157619,-0.319142333019929,0.749618583635099
"ODZ2",397.488354677975,0.655051988508523,0.287910801097744,2.27519073966987,0.0228944901444216
"ODZ3",642.556231821893,-0.0846774672296687,0.298715248115257,-0.283472195557277,0.776814892638312
"ODZ4",2622.26891339589,-0.0909309367142608,0.138646123638445,-0.65584910943047,0.511921214862558
"OFD1",931.774816019244,-0.00125375470060125,0.084942735655475,-0.0147599990855774,0.988223652208131
"OGDH",7153.59068137143,0.116337418509234,0.076956319858604,1.51173313280816,0.130601766172601
"OGDHL",384.209836565306,0.469690997322974,0.218124033092708,2.1533207077798,0.0312934824361223
"OGFOD1",1952.50042631647,-0.127162549601382,0.0534806278706474,-2.37773105261494,0.0174195259216163
"OGFOD2",680.173998200046,0.0590510419331481,0.0607160783772649,0.972576680039001,0.330763737425994
"OGFR",2514.16143644922,0.0795630375805434,0.0784075836860471,1.01473650685529,0.310231446969239
"OGFRL1",1185.43145982463,-0.10265528305331,0.134281553268495,-0.76447792384447,0.444582487517722
"OGG1",1451.10867359121,0.13014660700197,0.0716275820114145,1.81699009441963,0.0692186300980563
"OGN",163.24782016879,0.272541862089941,0.289972301479251,0.939889295286511,0.347274348794172
"OGT",4959.22518056706,-0.0354497157251357,0.0950839856864813,-0.372825302485987,0.709278469736339
"OIP5",260.538244459129,0.138888038853146,0.141958740786384,0.978369053457166,0.327891828191463
"OIP5-AS1",715.734616962862,0.0813486037151681,0.0734533655126064,1.10748640511518,0.268083686857315
"OIT3",3.51948103116714,-0.153990502667537,0.206281360483385,-0.746507111969238,0.455361137008006
"OLA1",2538.80986291339,0.0594309544702243,0.0745322301681492,0.797385967602801,0.425226906360181
"OLAH",12.4088125289835,0.473719691913547,0.206201541717725,2.297362512265,0.0215980984372474
"OLFM1",5022.4962348479,0.561140390374577,0.197166561168996,2.84602209952634,0.00442691224750277
"OLFM2",10024.9959605745,0.334505388851318,0.135884410344647,2.46169069728383,0.0138283863204027
"OLFM3",81.4534522213058,1.10173089673893,0.273156206638621,4.03333649378318,5.49904475527343e-05
"OLFM4",30.6647516665872,0.263916706301412,0.22863636258184,1.15430766707961,0.248374054278208
"OLFML1",264.15777836131,0.0165520919463852,0.212455922886707,0.0779083572794138,0.937900951472246
"OLFML2A",1097.51078217045,0.0436755665245487,0.134037595918343,0.325845642226799,0.744541144131889
"OLFML2B",1727.02697342757,0.0519237390709592,0.185678630255397,0.279643053158779,0.779751372676749
"OLFML3",3564.9554717879,-0.0662378375026493,0.128868095016029,-0.513997180562113,0.607253961879432
"OLIG1",10920.4910599178,-0.00449197295316869,0.201533828382852,-0.0222889278153111,0.982217481013119
"OLIG2",6351.57356664085,-0.0112604661474361,0.205994890190903,-0.0546638129567222,0.956406299312858
"OLIG3",1.79273629529629,0.356419455161375,0.303250049733756,1.17533189351263,0.239861959470989
"OLR1",1921.3860117452,0.0636003286046676,0.180350480181844,0.352648512721122,0.724351963280656
"OMA1",463.895127271837,-0.0713296543057994,0.0722973020166811,-0.986615714779254,0.323831063364977
"OMD",54.5861462096923,0.710264094809231,0.293288771713581,2.42172276374377,0.0154471301813591
"OMG",1483.31323597631,0.153077159456876,0.189180600136835,0.809158863784947,0.418423773182548
"OMP",5.39774881908522,-0.113137972878308,0.198627514884623,-0.569598693031158,0.568949915118678
"ONECUT1",10.4638789075494,0.00706583173144967,0.236149101797894,0.0299210612179118,0.976130008945291
"ONECUT2",170.604819511987,0.00361524837836597,0.256877347878294,0.0140738309867588,0.98877107823605
"ONECUT3",3.65496602886682,0.0665876692774667,0.21790570491955,0.305580201776041,0.759924296537323
"OOEP",0.95406193334629,-0.33773262151463,0.327442836861098,-1.03142467476818,0.302341714698456
"OPA1",2656.41530749531,-0.0936230866289491,0.0657421701405536,-1.42409486070794,0.154419013928493
"OPA3",1089.88792245636,-0.0211666527211349,0.0654506843805861,-0.323398493406943,0.746393470379914
"OPALIN",394.753588211706,1.06517094962647,0.381905119247917,2.78909838057188,0.00528550065103847
"OPCML",1173.91142360304,-0.0801053574171676,0.251974388497413,-0.317910712651616,0.750552666329016
"OPHN1",1435.64570037601,-0.323782107060562,0.135931916927655,-2.3819432137699,0.0172215528859008
"OPLAH",505.247351133589,0.196884828119657,0.165322031509778,1.19091706242439,0.233686145571482
"OPN1LW",0.19814140012808,0.276701064794787,0.60802578070606,0.455081138950181,0.649050866574165
"OPN1MW",0.0838689726413137,0.094062786898064,1.33258072113518,0.0705869336139994,0.943726509937079
"OPN1SW",7.97494018227919,0.273528738007307,0.23742405868211,1.152068326713,0.249292997245107
"OPN3",202.80149523929,-0.0233072123974555,0.105555436367802,-0.220805419402964,0.825243943655597
"OPN4",5.98489058278359,0.511805887999248,0.25945480957139,1.97262054553828,0.0485388104280944
"OPN5",2.46720464596255,0.217662721126499,0.273431424660371,0.796041352587246,0.426008000210143
"OPRD1",7.94428650334566,-0.0182793235831528,0.282422910311874,-0.0647232321307338,0.948394365036952
"OPRK1",31.4124075833228,0.478765287771657,0.309338037864197,1.54770907282292,0.121692356706641
"OPRL1",409.787237066331,0.246976290775551,0.0995677512812018,2.48048477139988,0.0131203868165623
"OPRM1",1.95507533076902,0.3688203322178,0.255563142236069,1.44316715231617,0.148973390254271
"OPTC",6.50159618774718,-0.362606022249968,0.283576791021923,-1.27868723298281,0.201007217307937
"OPTN",2351.73052019083,0.0353695933063129,0.0963284363481831,0.367177073013706,0.713486939852881
"OR10A2",0.0517941329642451,0.0200770503167469,1.74737609288956,0.0114898277471259,0.990832645541188
"OR10A3",0.112492292570035,0.0901702830237656,0.834198079017392,0.108092172940482,0.913922576865109
"OR10A4",0.201264213254352,0.234442147208179,0.568007197772224,0.412745028808936,0.679793430330911
"OR10A5",0.0799682782823717,-0.0188607789607705,1.44250604310548,-0.0130750086288487,0.989567949720196
"OR10A6",0.098444371297642,0.242032058008874,1.09387941301694,0.221260273416559,0.824889780606493
"OR10A7",0.142721138337873,0.38805470730361,0.724884577396532,0.535333099094662,0.592419542488214
"OR10AD1",1.55854340809631,0.476218716011901,0.330248660891597,1.44200044513797,0.149302248035982
"OR10AG1",0.0747952795135169,0.0551242367639957,1.18037884139268,0.0467004616068488,0.96275196243981
"OR10C1",0.360346455963311,0.492604420587058,0.437491935438438,1.12597371673466,0.260176644580982
"OR10G2",0.214607075764791,0.532254808758663,0.676507140376465,0.786768944467419,0.431417136208644
"OR10G3",0.166328136874816,-0.0228427140183721,0.75096200140547,-0.0304179358950528,0.975733740698274
"OR10G4",0.179533474757806,-0.178093553858236,0.695370756876845,-0.256113090889983,0.797863513955648
"OR10G7",0.13067368010469,0.351062383734964,0.797389092244902,0.440264843285745,0.659745300515088
"OR10G8",0.073380806185847,0.131054013813056,1.56965872134836,0.0834920432261088,0.933460303889263
"OR10G9",0.0940451258786125,-0.0577988556628992,1.09675455305961,-0.0526999003575212,0.957971018420208
"OR10H1",0.419078910329746,-0.12547416852827,0.40656206146796,-0.308622423044652,0.757608761868982
"OR10H2",0.314534263156613,-0.294495136419809,0.461936568242158,-0.637522890946852,0.523784304312994
"OR10H3",0.102083515527079,0.0531779409796081,0.927774177984536,0.0573177635695035,0.954292070332475
"OR10H4",0.172528670726981,0.198700139370428,0.666112066414854,0.298298363576975,0.765475453148153
"OR10H5",0.491156413237104,0.251188314730103,0.610887865743103,0.411185634575585,0.680936421066994
"OR10J1",0.207868817640403,-0.294467743954748,0.569747310994764,-0.516839199189226,0.605268413716019
"OR10J3",0.180527487592226,-0.179798866273076,0.902353811511342,-0.199255396252976,0.842062968142021
"OR10J5",0.114399854318296,0.129108923042552,1.02502928737889,0.125956325962838,0.899766495991305
"OR10K1",0.123324716666431,-0.0947910999932925,1.14564754444118,-0.0827401939219705,0.934058124298483
"OR10K2",0.228808804372809,0.268696520066947,0.615503623527138,0.436547421974844,0.662439600556085
"OR10P1",0.328366024701237,0.0722497883954389,0.400230155279955,0.18052060156462,0.856743882357032
"OR10Q1",1.32188512342907,-0.849054609551038,0.424877903077371,-1.99834965151488,0.0456787660637085
"OR10R2",0.109771397947583,-0.0208064419512719,0.970224743672731,-0.0214449714738364,0.982890699754446
"OR10S1",0.161297904187436,0.12338218067004,0.63938076213842,0.192971368511911,0.846981391241168
"OR10T2",0.14775714533555,0.0876988037678258,0.723683123989212,0.121183983515322,0.903545309919599
"OR10V1",0.135618420421478,-0.134385103194953,0.833019687000768,-0.161322841815176,0.871839133714005
"OR10V2P",0.702869879183026,-0.45860358140969,0.330494337113679,-1.38762916609959,0.165249995452919
"OR10W1",0.394538109015055,-0.350534126128749,0.385855733322004,-0.908459032371618,0.363635748997135
"OR10X1",0.0716730029635685,0.318935300146636,1.45036584784642,0.219899896719306,0.825949116749454
"OR10Z1",0.165672889411283,-0.0988505564687548,0.638553246738719,-0.154803936826904,0.87697588748894
"OR11A1",0.318764899558476,0.0346874545246998,0.427641380103353,0.0811134191838883,0.935351753888716
"OR11G2",0.132787868464393,0.388054423890754,0.844552804620772,0.459479172607805,0.645890105058474
"OR11H1",0.0930984003478978,0.242031823328506,1.1679151588133,0.207234079891926,0.835827053064477
"OR11H12",0.280680442758141,-0.207347620648217,0.73742012840016,-0.281179768035434,0.778572521697072
"OR11H2",0.0969439982707069,-0.0577988513718795,1.09484383544488,-0.0527918681191584,0.957897740767979
"OR11H4",1.26658268619035,-0.469384951136469,0.369544580361939,-1.2701713841311,0.204023588449872
"OR11H6",0.135522684915919,0.278051251681653,0.914222636368596,0.30413953956129,0.761021584533761
"OR11L1",0.170443599545669,0.0506852962077387,0.787249852104462,0.0643827319525659,0.948665479403231
"OR12D2",0.697893184670557,-0.215686747614072,0.405439362676722,-0.531982751230917,0.594737942047932
"OR12D3",0.256760521812863,0.040622233451091,0.514126784619459,0.0790120932546986,0.937023004110971
"OR13A1",4.53525613889196,-0.253462497713171,0.210002814872363,-1.20694809670633,0.227452133284091
"OR13C2",0.265532666881624,0.187030394481278,0.509357293504658,0.367188998501241,0.713478044981371
"OR13C3",0.122194257855447,-0.17542641251556,0.762081141799838,-0.230193876863621,0.81794111966873
"OR13C4",0.0895707425267909,0.168047573125057,1.16470152451721,0.144283809703705,0.885276362515549
"OR13C5",0.305116555671849,-0.288982388690544,0.481082191622892,-0.600692342644582,0.548044920154513
"OR13C8",0.106750299201731,-0.0589072488094178,0.922441677792913,-0.0638601336296542,0.949081596207735
"OR13C9",0.160597058355801,0.0876873936323507,0.755654322861058,0.116041675379225,0.907619512703842
"OR13D1",0.170876972309061,0.0863191604535968,0.727695307245708,0.118619921819079,0.905576481458809
"OR13F1",0.0874268378548849,0.205039908324282,1.09836343731978,0.186677652730884,0.851913378611071
"OR13G1",0.109566606257903,-0.0961891142932778,0.924352266051277,-0.104061100757816,0.917120860309751
"OR13H1",0.105869346774605,0.166101192808581,0.975273701931872,0.170312387670824,0.864764469632953
"OR13J1",3.39571010522121,-0.210349722359405,0.226571624342703,-0.928402764333978,0.353198685142612
"OR14A16",0.09325699736162,-0.0208065834797423,1.03664790834377,-0.0200710224872634,0.983986716192841
"OR14C36",0.245211320546182,0.0824417864226113,0.597295881382493,0.138025037493633,0.890220629870534
"OR14I1",1.90755475518053,1.33492445149429,0.442438423734885,3.01719828089386,0.00255122874308181
"OR14J1",0.155266452086069,-0.173411571852557,0.699801558873748,-0.247801065392943,0.804288330571179
"OR1A1",0.0585019840307063,0.0940622987509598,1.47146169867862,0.0639243949301762,0.94903042765554
"OR1A2",0.0764725864390052,0.0181318973523267,1.25619090135705,0.0144340301563552,0.988483710075798
"OR1B1",0.246681202743939,-0.185839845105996,0.454701830495947,-0.408707052934666,0.682754657265716
"OR1C1",0.181513510121428,-0.403078444010355,0.831777999482824,-0.484598587917662,0.627961115560524
"OR1D2",0.188780706605087,0.157806577494559,0.57725866014579,0.273372386400758,0.784566977090688
"OR1D4",0.144258229887963,-0.0246953640157824,0.793572585776338,-0.0311192252081432,0.975174457595034
"OR1D5",0.240690499223199,0.234386843747185,0.612328026181061,0.382779872430466,0.701882986451929
"OR1E1",0.864660656968516,-0.357710548206424,0.284359543106551,-1.25795162103066,0.208409253123119
"OR1E2",0.403000810146026,-0.225043131417409,0.57534088203104,-0.39114747177877,0.695688232777906
"OR1F1",3.27204044814473,-0.252210482658151,0.310789960667468,-0.811514252637025,0.417070411367005
"OR1F2P",0.452197724095015,-0.417021789532979,0.407471182811706,-1.02343872922588,0.306100455595361
"OR1G1",0.75310845796804,-0.179064035948369,0.382848864698437,-0.467714684460183,0.639988638495104
"OR1I1",0.186515562518339,-0.0241379603628299,0.693988154288675,-0.0347815163899603,0.972253959497269
"OR1J1",0.468122863950495,0.09164960895876,0.497760528450549,0.184123898381519,0.85391625878471
"OR1J2",0.274981492758284,0.0822815983790945,0.493500955059661,0.166730373134024,0.867582205735494
"OR1J4",0.428696589457162,-0.0784056151896872,0.441250253484934,-0.177689677389306,0.858966692489218
"OR1K1",0.573800309616116,0.188713960623714,0.375130987349154,0.503061509147118,0.614921027463197
"OR1L1",0.305518951618895,0.0860217066376724,0.448414611902813,0.191835199733224,0.84787129760207
"OR1L3",0.464192285824837,0.218418736805908,0.426812483450223,0.511744021731222,0.608830172336361
"OR1L4",0.206008174511127,0.081243051414004,0.560127411517907,0.145043877059758,0.884676229174422
